name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
PB HOLDING NV,1rAPBH,NL0000336303,https://www.boursorama.com/cours/1rAPBH/,3.6,0.016949152542373,3.6,3.6,,"{""symbol"":""1rAPBH"",""variation"":0.016949152542373,""last"":3.6,""previousClose"":3.54,""high"":3.6,""low"":3.6,""totalVolume"":50,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 10:42:29"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":3.96,""lowLimit"":3.24,""valorization"":0,""shares"":0,""tradeCapital"":0}"
PHARMING GROUP,1rAPHARM,NL0010391025,https://www.boursorama.com/cours/1rAPHARM/,1.385,-0.017730496453901,1.4,1.376,,"{""symbol"":""1rAPHARM"",""variation"":-0.017730496453901,""last"":1.385,""previousClose"":1.41,""high"":1.4,""low"":1.376,""totalVolume"":2182618,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 10:53:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.454,""lowLimit"":1.316,""valorization"":0,""shares"":0,""tradeCapital"":0}"
POSTNL,1rAPNL,NL0009739416,https://www.boursorama.com/cours/1rAPNL/,1.068,0.0028169014084508,1.074,1.055,,"{""symbol"":""1rAPNL"",""variation"":0.0028169014084508,""last"":1.068,""previousClose"":1.065,""high"":1.074,""low"":1.055,""totalVolume"":497159,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 10:51:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.121,""lowLimit"":1.015,""valorization"":0,""shares"":0,""tradeCapital"":0}"
PALMERAIES MOPOLI,FF11_MOP,NL0000488153,https://www.boursorama.com/cours/FF11-MOP/,240,0,0,0,,"{""symbol"":""FF11-MOP"",""variation"":0,""last"":240,""previousClose"":240,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-24 11:30:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":252,""lowLimit"":208,""valorization"":0,""shares"":0,""tradeCapital"":0}"
PROXIMUS,FF11_PROX,BE0003810273,https://www.boursorama.com/cours/FF11-PROX/,7.075,0.010714285714286,7.095,7,,"{""symbol"":""FF11-PROX"",""variation"":0.010714285714286,""last"":7.075,""previousClose"":7,""high"":7.095,""low"":7,""totalVolume"":54575,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 10:49:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.425,""lowLimit"":6.725,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QUADIENT,1rPQDT,FR0000120560,https://www.boursorama.com/cours/1rPQDT/,11.04,0.0072992700729925,11.22,10.96,,"{""symbol"":""1rPQDT"",""variation"":0.0072992700729925,""last"":11.04,""previousClose"":10.96,""high"":11.22,""low"":10.96,""totalVolume"":12734,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:48:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.58,""lowLimit"":10.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QUADPACK INDUSTR,1rPALQP,ES0105118006,https://www.boursorama.com/cours/1rPALQP/,16,0,0,0,,"{""symbol"":""1rPALQP"",""variation"":0,""last"":16,""previousClose"":16,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-09-25 16:46:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QUANTUM GENOMICS,1rPALQGC,FR0011648971,https://www.boursorama.com/cours/1rPALQGC/,0.0721,-0.0013850415512466,0,0,,"{""symbol"":""1rPALQGC"",""variation"":-0.0013850415512466,""last"":0.0721,""previousClose"":0.0722,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-10-24 17:35:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0938,""lowLimit"":0.0506,""valorization"":0,""shares"":0,""tradeCapital"":0}"
QWAMPLIFY,1rPALSOL,FR0010889386,https://www.boursorama.com/cours/1rPALSOL/,1.9,0,0,0,,"{""symbol"":""1rPALSOL"",""variation"":0,""last"":1.9,""previousClose"":1.9,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:17:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.99,""lowLimit"":1.81,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RACING FORCE,1rPALRFG,IT0005466963,https://www.boursorama.com/cours/1rPALRFG/,4.5,-0.0088105726872247,4.57,4.5,,"{""symbol"":""1rPALRFG"",""variation"":-0.0088105726872247,""last"":4.5,""previousClose"":4.54,""high"":4.57,""low"":4.5,""totalVolume"":474,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:12:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.72,""lowLimit"":4.28,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RAMSAY GENERALE,1rPGDS,FR0000044471,https://www.boursorama.com/cours/1rPGDS/,9.8,0.0061601642710473,9.8,9.72,,"{""symbol"":""1rPGDS"",""variation"":0.0061601642710473,""last"":9.8,""previousClose"":9.74,""high"":9.8,""low"":9.72,""totalVolume"":104,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:46:48"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":10.25,""lowLimit"":9.32,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RAPIDO PRET,1rPML350,FR0012395457,https://www.boursorama.com/cours/1rPML350/,0.14,0,0,0,,"{""symbol"":""1rPML350"",""variation"":0,""last"":0.14,""previousClose"":0.14,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-09-12 16:30:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.168,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REALITES,1rPALREA,FR0011858190,https://www.boursorama.com/cours/1rPALREA/,0.88,0.22222222222222,0.88,0.72,,"{""symbol"":""1rPALREA"",""variation"":0.22222222222222,""last"":0.88,""previousClose"":0.72,""high"":0.88,""low"":0.72,""totalVolume"":4816,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.924,""lowLimit"":0.836,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REBIRTH,1rPALREB,IT0005460081,https://www.boursorama.com/cours/1rPALREB/,2.32,0,0,0,,"{""symbol"":""1rPALREB"",""variation"":0,""last"":2.32,""previousClose"":2.32,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-05-28 11:09:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.42,""lowLimit"":2.22,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REBOOST BLOCKCHAIN CORP,1rPMLCOT,FR0013371507,https://www.boursorama.com/cours/1rPMLCOT/,0.075,0,0,0,,"{""symbol"":""1rPMLCOT"",""variation"":0,""last"":0.075,""previousClose"":0.075,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-01-23 11:30:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0915,""lowLimit"":0.0705,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REMY COINTREAU,1rPRCO,FR0000130395,https://www.boursorama.com/cours/1rPRCO/,36.9,0.00054229934924067,37.16,36.76,,"{""symbol"":""1rPRCO"",""variation"":0.00054229934924067,""last"":36.9,""previousClose"":36.88,""high"":37.16,""low"":36.76,""totalVolume"":5668,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:56:55"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":38.74,""lowLimit"":35.06,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REWORLD MEDIA,1rPALREW,FR0010820274,https://www.boursorama.com/cours/1rPALREW/,1.626,0.0074349442379182,1.626,1.584,,"{""symbol"":""1rPALREW"",""variation"":0.0074349442379182,""last"":1.626,""previousClose"":1.614,""high"":1.626,""low"":1.584,""totalVolume"":8734,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:55:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.706,""lowLimit"":1.546,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RIBER,1rPALRIB,FR0000075954,https://www.boursorama.com/cours/1rPALRIB/,5.33,-0.0092936802973977,5.38,5.23,,"{""symbol"":""1rPALRIB"",""variation"":-0.0092936802973977,""last"":5.33,""previousClose"":5.38,""high"":5.38,""low"":5.23,""totalVolume"":16637,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:55:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.59,""lowLimit"":5.07,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RISING STONE,1rPALRIS,FR00140164Q1,https://www.boursorama.com/cours/1rPALRIS/,47.3,0,47.3,47.3,,"{""symbol"":""1rPALRIS"",""variation"":0,""last"":47.3,""previousClose"":47.3,""high"":47.3,""low"":47.3,""totalVolume"":219,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":49.665,""lowLimit"":44.935,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROBERTET,1rPRBT,FR0000039091,https://www.boursorama.com/cours/1rPRBT/,822,-0.0084439083232811,826,801,,"{""symbol"":""1rPRBT"",""variation"":-0.0084439083232811,""last"":822,""previousClose"":829,""high"":826,""low"":801,""totalVolume"":302,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":863,""lowLimit"":781,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROBERTET CI E87,1rPCBE,FR0000045601,https://www.boursorama.com/cours/1rPCBE/,680,0,0,0,,"{""symbol"":""1rPCBE"",""variation"":0,""last"":680,""previousClose"":680,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 11:53:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":864,""lowLimit"":576,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROCHE BOBOIS,1rPRBO,FR0013344173,https://www.boursorama.com/cours/1rPRBO/,24.8,0,25.4,24.8,,"{""symbol"":""1rPRBO"",""variation"":0,""last"":24.8,""previousClose"":24.8,""high"":25.4,""low"":24.8,""totalVolume"":172,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:51:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":26,""lowLimit"":23.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROCTOOL,1rPALROC_OTC,FR0010523167,https://www.boursorama.com/cours/1rPALROC-OTC/,0.75,0,0.756,0.7,,"{""symbol"":""1rPALROC-OTC"",""variation"":0,""last"":0.75,""previousClose"":0.75,""high"":0.756,""low"":0.7,""totalVolume"":74364,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:51:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.786,""lowLimit"":0.714,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ROUGIER S.A.,1rPALRGR,FR0000037640,https://www.boursorama.com/cours/1rPALRGR/,14.4,0.006993006993007,14.4,14.4,,"{""symbol"":""1rPALRGR"",""variation"":0.006993006993007,""last"":14.4,""previousClose"":14.3,""high"":14.4,""low"":14.4,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:00:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.1,""lowLimit"":13.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REALCO,FF11_REAL,BE0003841583,https://www.boursorama.com/cours/FF11-REAL/,18,0,0,0,,"{""symbol"":""FF11-REAL"",""variation"":0,""last"":18,""previousClose"":18,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-02-25 11:30:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":21.6,""lowLimit"":17.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RECTICEL,FF11_RECT,BE0003656676,https://www.boursorama.com/cours/FF11-RECT/,9.41,0.0042689434364996,9.43,9.33,,"{""symbol"":""FF11-RECT"",""variation"":0.0042689434364996,""last"":9.41,""previousClose"":9.37,""high"":9.43,""low"":9.33,""totalVolume"":19995,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:44:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":9.88,""lowLimit"":8.94,""valorization"":0,""shares"":0,""tradeCapital"":0}"
REIBEL,FF11_REI,BE0003829463,https://www.boursorama.com/cours/FF11-REI/,0.01,0,0,0,,"{""symbol"":""FF11-REI"",""variation"":0,""last"":0.01,""previousClose"":0.01,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2024-06-20 11:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0605,""lowLimit"":0.0405,""valorization"":0,""shares"":0,""tradeCapital"":0}"
RMG,FF11_ROU,BE0003741551,https://www.boursorama.com/cours/FF11-ROU/,12.7,0,0,0,,"{""symbol"":""FF11-ROU"",""variation"":0,""last"":12.7,""previousClose"":12.7,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 17:35:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":13.3,""lowLimit"":12.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAFE,1rPALSAF,FR001400ZU25,https://www.boursorama.com/cours/1rPALSAF/,0.81,-0.07744874715262,0.81,0.8,,"{""symbol"":""1rPALSAF"",""variation"":-0.07744874715262,""last"":0.81,""previousClose"":0.878,""high"":0.81,""low"":0.8,""totalVolume"":1347,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:36:11"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.8505,""lowLimit"":0.7695,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAINT JEAN GRP,1rPSABE,FR0000060121,https://www.boursorama.com/cours/1rPSABE/,20,0,0,0,,"{""symbol"":""1rPSABE"",""variation"":0,""last"":20,""previousClose"":20,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:24:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":22.6,""lowLimit"":18.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAMSE,1rPSAMS,FR0000060071,https://www.boursorama.com/cours/1rPSAMS/,121,0.004149377593361,121,120,,"{""symbol"":""1rPSAMS"",""variation"":0.004149377593361,""last"":121,""previousClose"":120.5,""high"":121,""low"":120,""totalVolume"":12,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":127,""lowLimit"":115,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAPMER,1rPALMER,FR0010776617,https://www.boursorama.com/cours/1rPALMER/,4.9,0,4.9,4.9,,"{""symbol"":""1rPALMER"",""variation"":0,""last"":4.9,""previousClose"":4.9,""high"":4.9,""low"":4.9,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.75,""lowLimit"":4.52,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAVENCIA,1rPSAVE,FR0000120107,https://www.boursorama.com/cours/1rPSAVE/,60.2,0.0066889632107024,60.2,60,,"{""symbol"":""1rPSAVE"",""variation"":0.0066889632107024,""last"":60.2,""previousClose"":59.8,""high"":60.2,""low"":60,""totalVolume"":290,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:16:42"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":63.2,""lowLimit"":57.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SAVONNERIE  NYONS,1rPMLSDN,FR0013155975,https://www.boursorama.com/cours/1rPMLSDN/,29.2,0.0068965517241379,29.2,29.2,,"{""symbol"":""1rPMLSDN"",""variation"":0.0068965517241379,""last"":29.2,""previousClose"":29,""high"":29.2,""low"":29.2,""totalVolume"":19,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":34.2,""lowLimit"":28.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCEMI,1rPMLCMI_OTC,FR0010972091,https://www.boursorama.com/cours/1rPMLCMI-OTC/,3.56,0,0,0,,"{""symbol"":""1rPMLCMI-OTC"",""variation"":0,""last"":3.56,""previousClose"":3.56,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-24 16:30:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.76,""lowLimit"":3.08,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCIENTIA SCHOOL,1rPMLSCI,ES0105592002,https://www.boursorama.com/cours/1rPMLSCI/,4.06,0,0,0,,"{""symbol"":""1rPMLSCI"",""variation"":0,""last"":4.06,""previousClose"":4.06,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-08-19 11:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.46,""lowLimit"":3.66,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SCIENTIFIC BRAIN,1rPMLSBT,FR0004175222,https://www.boursorama.com/cours/1rPMLSBT/,5.3,0,0,0,,"{""symbol"":""1rPMLSBT"",""variation"":0,""last"":5.3,""previousClose"":5.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-09-02 11:38:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.05,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SECHE ENVIRONNEMENT,1rPSCHP,FR0000039109,https://www.boursorama.com/cours/1rPSCHP/,77.8,-0.015189873417722,79,77.2,,"{""symbol"":""1rPSCHP"",""variation"":-0.015189873417722,""last"":77.8,""previousClose"":79,""high"":79,""low"":77.2,""totalVolume"":2058,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:28:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":81.6,""lowLimit"":74,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SELCODIS (EX. SUPERVOX GROUPE),1rPSLCO,FR0000065492,https://www.boursorama.com/cours/1rPSLCO/,0.29,0,0,0,,"{""symbol"":""1rPSLCO"",""variation"":0,""last"":0.29,""previousClose"":0.29,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2009-03-25 09:02:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.318,""lowLimit"":0.262,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEMCO TECHNOLOGIES,1rPALSEM,FR0014010H01,https://www.boursorama.com/cours/1rPALSEM/,36.1,0.074404761904762,36.395,33.62,,"{""symbol"":""1rPALSEM"",""variation"":0.074404761904762,""last"":36.1,""previousClose"":33.6,""high"":36.395,""low"":33.62,""totalVolume"":4578,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":37.905,""lowLimit"":34.295,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SENSORION,1rPALSEN,FR0012596468,https://www.boursorama.com/cours/1rPALSEN/,0.377,0.064971751412429,0.379,0.355,,"{""symbol"":""1rPALSEN"",""variation"":0.064971751412429,""last"":0.377,""previousClose"":0.354,""high"":0.379,""low"":0.355,""totalVolume"":767650,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.395,""lowLimit"":0.359,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEQUA PETROLEUM,1rPMLSEQ,NL0010623518,https://www.boursorama.com/cours/1rPMLSEQ/,0.0045,0,0,0,,"{""symbol"":""1rPMLSEQ"",""variation"":0,""last"":0.0045,""previousClose"":0.0045,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-10 16:30:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.042,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SERGE FERRARI,1rPSEFER,FR0011950682,https://www.boursorama.com/cours/1rPSEFER/,6.9,0.0058309037900875,6.9,6.88,,"{""symbol"":""1rPSEFER"",""variation"":0.0058309037900875,""last"":6.9,""previousClose"":6.86,""high"":6.9,""low"":6.88,""totalVolume"":868,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:23:49"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.24,""lowLimit"":6.56,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SHOWROOMPRIVE,1rPSRP,FR0013006558,https://www.boursorama.com/cours/1rPSRP/,0.65,-0.024024024024024,0.67,0.65,,"{""symbol"":""1rPSRP"",""variation"":-0.024024024024024,""last"":0.65,""previousClose"":0.666,""high"":0.67,""low"":0.65,""totalVolume"":12400,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:58:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.682,""lowLimit"":0.618,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIDETRADE,1rPALBFR,FR0010202606,https://www.boursorama.com/cours/1rPALBFR/,152,0.066666666666667,153.5,146,,"{""symbol"":""1rPALBFR"",""variation"":0.066666666666667,""last"":152,""previousClose"":142.5,""high"":153.5,""low"":146,""totalVolume"":6268,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":159.5,""lowLimit"":144.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIGNAUX GIROD,1rPALGIR,FR0000060790,https://www.boursorama.com/cours/1rPALGIR/,18.65,-0.020997375328084,19.1,18.5,,"{""symbol"":""1rPALGIR"",""variation"":-0.020997375328084,""last"":18.65,""previousClose"":19.05,""high"":19.1,""low"":18.5,""totalVolume"":483,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:48:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":19.55,""lowLimit"":17.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIP MOV,1rPALIE,IT0005380602,https://www.boursorama.com/cours/1rPALIE/,0.465,0,0,0,,"{""symbol"":""1rPALIE"",""variation"":0,""last"":0.465,""previousClose"":0.465,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-08-30 11:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.512,""lowLimit"":0.342,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIRIUS MEDIA,1rPALSRS,FR0010812230,https://www.boursorama.com/cours/1rPALSRS/,0.0011,0,0.0011,0.0009,,"{""symbol"":""1rPALSRS"",""variation"":0,""last"":0.0011,""previousClose"":0.0011,""high"":0.0011,""low"":0.0009,""totalVolume"":3118056,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:40:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0033,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SMAIO,1rPALSMA,FR0014005I80,https://www.boursorama.com/cours/1rPALSMA/,7.2,-0.013698630136986,7.2,7.2,,"{""symbol"":""1rPALSMA"",""variation"":-0.013698630136986,""last"":7.2,""previousClose"":7.3,""high"":7.2,""low"":7.2,""totalVolume"":170,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:32:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":7.9,""lowLimit"":6.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIF HLD,1rASIFG,NL0011660485,https://www.boursorama.com/cours/1rASIFG/,6.21,0.0097560975609755,6.21,6.07,,"{""symbol"":""1rASIFG"",""variation"":0.0097560975609755,""last"":6.21,""previousClose"":6.15,""high"":6.21,""low"":6.07,""totalVolume"":12867,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:37:33"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.52,""lowLimit"":5.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SLIGRO FOOD GROU,1rASLIGR,NL0000817179,https://www.boursorama.com/cours/1rASLIGR/,13.54,0.013473053892216,13.62,13.32,,"{""symbol"":""1rASLIGR"",""variation"":0.013473053892216,""last"":13.54,""previousClose"":13.36,""high"":13.62,""low"":13.32,""totalVolume"":20563,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:42:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":14.2,""lowLimit"":12.88,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SEQUANA MEDICAL,FF11_SEQUA,BE0974340722,https://www.boursorama.com/cours/FF11-SEQUA/,0.4825,0.029882604055496,0.4825,0.461,,"{""symbol"":""FF11-SEQUA"",""variation"":0.029882604055496,""last"":0.4825,""previousClose"":0.4685,""high"":0.4825,""low"":0.461,""totalVolume"":74643,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:42:31"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.506,""lowLimit"":0.4585,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SIPEF,FF11_SIP,BE0003898187,https://www.boursorama.com/cours/FF11-SIP/,98.5,0.026041666666667,98.5,96.2,,"{""symbol"":""FF11-SIP"",""variation"":0.026041666666667,""last"":98.5,""previousClose"":96,""high"":98.5,""low"":96.2,""totalVolume"":4208,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:43:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":103,""lowLimit"":93.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
SMARTPHOTO GR,FF11_SMAR,BE0974323553,https://www.boursorama.com/cours/FF11-SMAR/,107.544,3.0736363636364,0,0,,"{""symbol"":""FF11-SMAR"",""variation"":3.0736363636364,""last"":107.544,""previousClose"":26.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2025-10-13 17:35:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":108.08,""lowLimit"":107.006,""valorization"":0,""shares"":0,""tradeCapital"":0}"
